BTC,ETH,ADA,BNB,XMR
57710.41,2066.71,1.21806,414.5,269.99
57739.92,2063.61,1.21619,416.4841,267.77
57904.59,2066.13,1.21571,417.209,268.65
57737.33,2057.4,1.21446,420.0078,265.99
57664.31,2054.84,1.20602,414.0781,269.76
57662.52,2051.45,1.20676,415.4658,269.44
57900.56,2071.41,1.21455,417.252,271.39
58075.58,2080.3,1.21895,418.4476,269.82
58291.74,2091.93,1.22426,412.6758,269.82
57967.85,2079.44,1.2137,412.3712,266.7
57892.99,2074.69,1.21025,411.1515,266.3
57989.79,2072.6,1.20573,407.551,267.68
58193.84,2075.21,1.2114,412.0821,269.4
57939.99,2070.86,1.20432,410.5,268.35
57830.01,2072.66,1.20656,414.6336,270.74
58050.99,2077.69,1.21432,421.2594,274.79
57740.21,2068.36,1.20264,417.4474,272.91
57893.46,2078.78,1.20505,427.9998,274.04
58616.68,2087.96,1.2145,431.2734,279.34
58517.88,2083.36,1.21358,437.1158,283.41
58489.07,2078.52,1.20854,439.5614,285.87
58381.37,2073.54,1.20942,443.1249,284.11
58352.43,2067.24,1.20737,440.5295,283.8
58226.04,2061.77,1.20273,437.4233,282.11
58183.43,2070.52,1.20552,441.5545,280.85
58392.13,2074.41,1.207,444.0888,278.6
58368.92,2077.77,1.20725,443.1897,278.55
58349.96,2076.66,1.20825,438.4244,278.92
58319.86,2070.41,1.20571,442.8679,276.56
58342.0,2074.2,1.20743,444.0012,277.0
58067.45,2065.56,1.20291,439.8906,277.74
58105.83,2065.77,1.2015,453.3895,273.41
58076.53,2065.23,1.19861,464.095,283.4
58388.86,2095.8,1.20067,474.7633,282.67
58691.6,2115.55,1.20223,479.6316,280.63
59200.0,2143.4,1.21103,474.0247,283.06
61028.25,2189.54,1.23586,460.1243,288.27
60815.95,2170.67,1.2312,472.3934,286.65
60563.01,2167.17,1.25043,479.0369,287.18
60478.57,2162.76,1.23063,473.5386,289.19
60516.92,2161.38,1.22793,473.1007,293.2
60754.56,2165.09,1.23087,479.0397,291.05
60637.3,2162.24,1.22398,483.4813,294.27
60527.07,2158.79,1.22284,484.1983,298.34
60052.73,2143.04,1.21249,475.6785,292.28
60443.46,2156.63,1.22352,479.4999,293.18
60370.72,2157.22,1.2292,476.0325,292.71
60223.7,2155.21,1.227,474.5,291.54
60217.01,2152.35,1.22004,472.5,290.18
60057.12,2144.15,1.21714,464.3,290.34
59964.33,2141.05,1.21703,471.2089,288.34
59524.14,2126.81,1.21062,470.5319,286.65
58573.52,2094.89,1.20044,465.751,283.0
59125.88,2115.47,1.21109,476.3019,292.09
58997.0,2109.47,1.20861,468.7511,291.12
59748.95,2132.92,1.21732,471.1222,291.72
60119.11,2135.42,1.22748,464.2963,295.49
60564.54,2150.74,1.22703,471.0,298.57
60476.07,2151.19,1.22233,466.1795,297.54
60222.54,2142.76,1.22201,463.0502,296.12
59844.33,2128.25,1.21241,464.9833,294.94
59634.11,2120.67,1.2099,469.314,294.23
59682.97,2127.27,1.20971,475.6483,294.47
59608.14,2129.35,1.20941,473.0,298.09
59913.69,2141.72,1.21345,474.5334,297.46
59623.09,2137.04,1.20933,471.1821,295.96
59551.26,2139.32,1.21101,467.6418,297.55
59674.0,2145.45,1.22069,470.6125,298.09
59662.93,2143.71,1.28,474.1636,297.08
59284.55,2125.09,1.24618,473.3074,294.82
59507.86,2138.69,1.23682,486.8999,296.62
59599.16,2146.71,1.23939,492.3792,300.19
59502.05,2135.32,1.23473,493.0,305.89
59805.7,2146.73,1.25927,498.9761,310.85
59814.71,2149.17,1.26187,501.7252,317.64
59647.06,2140.85,1.25809,499.4615,328.06
59653.54,2143.89,1.27071,504.1935,323.99
59566.25,2133.33,1.27076,507.1064,325.16
60053.95,2143.94,1.28339,523.5992,327.62
59963.16,2149.98,1.26304,525.4823,328.44
59768.51,2136.33,1.27203,520.2999,327.38
59811.69,2144.35,1.28538,521.0,328.91
59644.96,2133.6,1.30796,522.7876,327.81
60319.26,2147.17,1.32535,550.8761,330.96
60072.81,2150.23,1.31534,572.6568,330.47
60159.27,2147.68,1.32571,561.6861,321.06
60784.49,2183.75,1.31955,565.626,327.78
60671.78,2179.89,1.29211,580.2622,329.5
60633.32,2181.54,1.31238,600.7613,332.8
59967.79,2144.08,1.28946,558.3526,326.98
59739.61,2136.33,1.28729,562.8311,329.37
60207.99,2148.19,1.31697,593.3092,343.37
60406.62,2154.77,1.31,579.4821,342.35
60296.57,2149.55,1.29468,575.7785,337.6
59872.39,2128.44,1.27253,563.8805,328.6
59954.73,2120.51,1.27645,570.3828,326.14
59939.87,2127.39,1.29804,575.8208,320.72
59710.34,2119.04,1.29377,583.3856,319.27
59949.64,2137.62,1.30351,581.0955,321.74
60054.1,2140.91,1.30415,587.9646,319.69
59991.04,2145.44,1.31099,606.2,317.52
59959.01,2144.98,1.30121,597.7401,316.99
60009.24,2148.36,1.33374,603.2627,316.4
59834.64,2136.77,1.31388,596.515,313.97
60413.6,2157.42,1.32167,594.2704,310.85
60613.68,2164.44,1.31602,587.4619,308.96
60800.0,2166.89,1.30622,572.3405,309.55
60468.79,2162.2,1.3087,570.5808,313.63
60560.01,2162.63,1.30199,567.7964,313.94
60658.1,2163.17,1.29239,560.3673,310.55
60720.0,2158.39,1.28983,543.0447,307.7
61049.44,2163.59,1.31337,549.9663,313.27
62697.64,2219.83,1.31712,539.2438,311.87
62905.35,2215.74,1.32286,544.3853,314.0
62753.47,2212.66,1.34482,556.0362,319.25
62945.21,2229.25,1.33968,549.9235,317.89
62996.41,2228.05,1.36493,564.177,320.13
62792.96,2227.78,1.39299,569.6263,319.81
62943.77,2262.48,1.40676,574.66,322.38
63351.12,2276.33,1.3819,560.5655,321.87
63167.08,2272.06,1.405,559.8859,326.17
63363.37,2311.53,1.3997,557.8648,324.9
62643.89,2264.83,1.39514,546.6574,321.33
63002.68,2297.51,1.41648,560.8454,327.01
63179.53,2301.87,1.41187,561.1928,328.9
63142.08,2282.67,1.39353,558.8657,326.81
63243.52,2284.73,1.40281,552.8042,330.81
63584.15,2300.08,1.41151,551.6853,327.83
63331.59,2298.46,1.43566,571.5,325.71
63464.98,2292.65,1.44177,565.6117,327.62
63218.17,2295.38,1.47811,559.2517,329.86
63759.16,2347.32,1.45866,568.45,328.07
64281.55,2371.67,1.53875,574.2604,324.95
64065.69,2361.16,1.5091,579.9956,322.0
64613.09,2389.43,1.52008,583.4351,323.07
64329.94,2371.81,1.50603,576.0779,324.49
63979.01,2348.8,1.49498,581.3665,326.1
63609.48,2343.18,1.44099,572.4723,321.13
64127.87,2360.56,1.4884,571.5,325.47
64540.17,2390.93,1.47201,574.926,327.77
63903.53,2360.35,1.42314,565.1729,323.47
63801.71,2356.8,1.41822,555.851,319.01
63002.47,2328.67,1.39693,542.454,314.24
63054.71,2349.35,1.43455,545.9759,317.07
63514.37,2375.01,1.45843,564.0,321.82
62265.06,2330.3,1.40459,545.842,318.28
62101.54,2337.21,1.41826,541.991,312.91
62122.51,2334.34,1.41149,536.2758,312.13
62379.88,2370.09,1.43029,539.4,316.93
62774.2,2426.04,1.45834,542.5397,320.46
62825.26,2426.63,1.45805,539.271,320.22
62961.88,2432.47,1.45169,550.1989,321.19
62711.12,2415.88,1.43069,540.1422,319.75
62655.33,2418.84,1.42768,538.2379,323.84
62813.68,2424.75,1.43107,538.7075,323.0
63048.15,2475.86,1.44333,545.2146,324.0
62958.18,2450.72,1.43116,546.4405,322.5
63115.62,2469.74,1.44318,547.8107,325.74
62952.74,2464.73,1.43638,546.7,325.0
62866.98,2469.87,1.43874,550.4422,323.31
62627.31,2436.88,1.449,547.6229,327.27
62618.48,2449.52,1.47847,553.174,327.28
62161.78,2413.32,1.44386,540.6651,322.52
62359.49,2428.59,1.45084,542.0392,325.75
62637.26,2439.4,1.47557,547.6601,327.91
62955.67,2467.37,1.48072,551.2862,334.48
62663.26,2463.91,1.47277,548.5413,334.26
62739.28,2462.61,1.48,551.0912,344.21
62696.75,2453.86,1.47832,551.8144,340.35
62611.05,2459.46,1.47409,550.9538,339.38
62772.56,2468.78,1.45756,550.13,341.32
63425.19,2480.42,1.47319,551.1873,346.27
63385.1,2500.8,1.47173,547.7409,346.19
63420.71,2499.75,1.48963,545.4,343.97
63310.36,2530.35,1.47202,544.3672,343.79
63211.91,2516.39,1.4787,542.2299,344.77
63415.78,2530.84,1.50827,535.1211,338.68
63081.64,2508.52,1.47695,529.1022,340.44
62855.76,2490.59,1.45906,522.6629,335.61
62986.15,2499.94,1.4649,531.5954,343.38
61689.85,2423.44,1.41625,512.4011,332.98
61849.3,2422.48,1.4264,516.5668,337.0
61500.35,2418.32,1.4122,533.3067,334.16
61463.98,2428.79,1.41854,540.3879,333.84
61251.42,2420.79,1.41676,524.1,330.54
60690.55,2385.19,1.40857,524.9758,326.86
60292.93,2353.46,1.38432,516.0,323.74
60890.15,2384.57,1.40526,522.3155,323.28
60780.07,2381.4,1.38881,511.1973,319.75
60700.0,2357.9,1.3552,496.3843,314.63
61401.13,2412.28,1.4072,513.1687,325.23
61702.89,2434.79,1.40624,518.7699,329.85
61792.34,2430.87,1.43376,518.1,337.58
61666.54,2428.64,1.43416,522.792,339.25
61894.01,2435.76,1.43939,519.5781,339.42
61804.42,2433.49,1.43267,515.0656,344.12
61986.94,2458.55,1.43804,519.4335,343.09
61814.06,2448.76,1.43367,522.5432,342.15
61610.3,2422.42,1.40972,511.6078,339.42
61414.25,2425.46,1.41197,508.8839,341.46
61521.76,2463.45,1.41441,509.3374,344.5
61951.88,2479.65,1.4411,518.1559,347.13
62243.82,2487.73,1.44468,525.6598,355.24
62421.82,2488.35,1.43758,533.7277,357.51
62260.21,2482.41,1.45028,538.2914,359.39
62224.26,2481.44,1.43935,538.2916,353.12
62082.1,2470.23,1.4322,534.2744,358.97
62175.06,2464.45,1.43688,537.0681,362.62
62445.76,2470.05,1.44567,544.3439,362.59
61751.68,2437.88,1.42635,534.87,352.62
61411.91,2420.94,1.41739,531.0912,357.67
60913.22,2410.26,1.3908,516.0944,349.26
61082.84,2413.22,1.40435,521.7999,359.96
61080.8,2406.84,1.40349,522.4698,356.24
60688.72,2387.03,1.39362,519.238,362.89
60330.01,2347.02,1.37398,511.5596,351.36
60436.81,2353.08,1.38389,516.7074,355.44
59775.64,2327.35,1.36771,510.9813,357.61
60441.03,2364.25,1.38636,515.6871,362.84
60748.58,2380.72,1.39163,518.6,363.93
60857.45,2391.84,1.39663,525.0112,370.31
60778.58,2391.88,1.39851,527.5763,371.6
60706.95,2378.95,1.39328,526.9035,368.61
60054.13,2319.32,1.36947,515.0004,363.65
59444.02,2285.6,1.35764,510.4073,358.65
59265.43,2286.42,1.34809,511.73,353.89
58841.62,2255.7,1.33272,504.2815,341.15
55359.16,2171.21,1.20104,484.3132,322.97
54994.02,2156.0,1.17221,457.673,314.32
55628.99,2178.8,1.21566,469.4504,328.01
55837.47,2192.62,1.21444,467.0173,326.66
56251.15,2213.1,1.25087,481.8,331.13
55045.06,2141.26,1.19959,467.5899,319.7
55091.04,2121.39,1.19919,454.823,310.82
54732.53,2122.39,1.19216,455.453,310.54
53358.44,2055.61,1.13614,432.5538,292.88
55031.44,2104.47,1.19889,452.6147,307.73
55264.89,2119.67,1.20998,454.8705,313.18
55234.98,2131.94,1.22028,464.9902,313.63
55533.74,2147.16,1.24435,468.0979,323.41
55507.63,2164.57,1.24639,475.1559,321.0
55216.99,2147.44,1.23494,464.8807,317.16
55539.26,2171.58,1.24167,467.7715,317.06
55807.27,2191.86,1.26295,475.0,324.12
56271.63,2227.32,1.27884,476.9136,322.29
56395.89,2223.8,1.27626,476.6138,323.74
56630.33,2241.36,1.29697,481.3932,338.97
56252.24,2239.93,1.27934,482.2446,338.91
56866.3,2259.52,1.30417,490.0514,343.59
56857.99,2248.25,1.30276,508.305,342.95
56983.06,2255.11,1.30301,523.9482,346.29
57135.47,2270.33,1.32254,532.7897,346.32
57055.84,2266.73,1.30668,528.4852,344.76
56596.76,2243.93,1.29808,524.5497,342.84
57324.28,2265.02,1.30195,537.498,346.14
57402.09,2271.39,1.30642,534.153,345.55
56865.06,2243.84,1.27409,524.6157,343.54
56761.19,2230.86,1.25856,522.7135,346.09
56592.84,2221.76,1.23551,515.7894,334.83
57167.71,2248.98,1.27084,530.8608,345.77
56586.7,2225.19,1.24425,514.5649,334.27
56683.72,2219.16,1.25528,521.1685,336.2
55492.39,2147.67,1.21019,498.226,324.06
54630.31,2096.86,1.18203,484.1837,309.47
54892.9,2106.27,1.18856,490.8081,322.69
55429.33,2147.21,1.21513,502.0385,336.0
55688.04,2170.88,1.22729,505.4886,355.84
55998.26,2189.99,1.23131,505.5444,349.5
56200.5,2207.99,1.23734,513.2546,364.74
56306.44,2203.19,1.23036,512.4701,353.14
56047.96,2190.81,1.21398,509.8279,352.82
55668.99,2162.69,1.19551,504.3092,357.38
54684.21,2091.57,1.14795,481.3604,344.32
54830.88,2100.26,1.15774,487.7749,337.09
55318.76,2142.77,1.19949,507.8224,359.72
55006.9,2120.97,1.18396,500.0127,347.13
53904.14,2079.27,1.1437,481.3759,334.49
54447.98,2094.34,1.16,493.996,337.66
55271.55,2144.91,1.18703,501.9153,343.02
54937.0,2140.18,1.18487,499.2491,348.43
55976.63,2184.26,1.21653,517.647,355.38
56308.69,2196.72,1.21566,528.0375,359.66
55854.53,2181.73,1.20131,523.3241,368.62
56375.26,2223.5,1.22045,537.3563,386.8
55381.12,2176.1,1.19454,524.7853,379.42
55362.17,2188.45,1.19854,534.0,407.01
55820.77,2251.37,1.2086,548.5002,400.91
55929.64,2271.75,1.20659,550.3502,394.43
56305.67,2285.93,1.22194,560.0811,405.15
56610.57,2326.26,1.26261,587.4085,403.12
56751.6,2305.96,1.25931,571.2288,386.42
57064.31,2342.38,1.26708,575.0,392.07
56422.43,2320.54,1.26673,568.5148,395.09
56475.34,2332.26,1.2681,586.8264,405.73
55718.61,2287.83,1.24265,578.6361,407.08
56086.88,2322.98,1.26426,592.1176,419.11
56161.33,2329.04,1.27082,593.6253,411.48
55248.64,2285.63,1.2423,581.9678,391.41
55433.68,2307.71,1.25295,593.1265,393.97
55443.3,2304.81,1.25263,590.3579,395.88
55586.47,2317.16,1.26733,605.6876,398.62
55334.21,2295.48,1.26605,593.4511,393.22
55476.44,2297.9,1.27421,590.5,386.85
55592.27,2300.3,1.26795,589.546,395.45
54947.4,2266.36,1.2204,570.272,394.64
54591.7,2266.47,1.2158,564.0806,403.53
55465.97,2369.98,1.24738,587.765,407.57
55604.01,2389.45,1.24907,583.0,410.0
56215.76,2442.13,1.26446,583.7744,408.41
56195.35,2444.25,1.26579,582.7948,408.87
55774.23,2427.73,1.25693,578.6946,398.0
55547.94,2420.65,1.25453,574.2756,395.81
55337.18,2407.87,1.24299,570.2327,393.87
55512.72,2438.61,1.2624,577.3627,397.93
54990.69,2403.19,1.24052,563.9946,388.63
54780.97,2376.09,1.22697,558.1282,389.39
54028.2,2364.54,1.21056,547.7143,380.92
53813.61,2358.04,1.2035,543.5249,375.54
54096.13,2417.07,1.202,550.5663,381.55
53941.17,2401.18,1.20935,551.6,376.32
53787.31,2406.91,1.2128,553.9601,380.08
53511.67,2390.71,1.19212,542.6674,381.07
54290.59,2447.61,1.21193,553.2214,385.66
54488.63,2479.98,1.22612,564.6147,387.2
54492.5,2476.6,1.21839,559.3632,384.22
54173.12,2472.07,1.22022,555.5556,384.39
53667.13,2455.19,1.19491,547.2796,373.96
54310.74,2494.31,1.21091,557.776,378.39
53915.34,2513.06,1.20108,549.9594,374.05
54871.02,2545.14,1.2281,569.8825,383.58
55021.72,2551.97,1.2312,566.1466,385.4
54444.64,2543.21,1.2161,566.7566,382.3
54775.68,2602.42,1.23513,577.8375,388.58
54688.17,2611.78,1.23333,577.3713,386.98
54935.73,2614.0,1.25978,574.4533,388.51
53451.41,2526.96,1.22473,546.9468,374.35
53371.43,2539.68,1.23609,535.3559,373.36
52916.65,2535.12,1.21552,526.3044,375.3
51618.08,2399.64,1.1797,504.0318,357.03
51677.25,2415.41,1.16509,510.6255,353.68
51626.95,2404.95,1.15163,509.046,354.87
51701.01,2398.16,1.14418,505.102,346.94
51529.2,2373.9,1.14254,503.9506,333.45
51081.61,2325.84,1.10428,485.1044,326.32
49996.32,2250.44,1.03712,481.4941,314.8
50297.24,2282.77,1.09491,505.9873,323.4
49172.22,2207.05,1.0383,482.8019,313.94
49489.4,2228.02,1.04723,488.2182,322.35
49042.32,2209.71,1.031,480.0,323.93
47936.48,2131.7,1.00416,466.522,315.65
48754.61,2216.67,1.04,489.9505,329.81
48220.3,2198.41,1.02636,484.7137,324.98
49496.67,2277.43,1.10603,508.0,335.05
50109.17,2296.54,1.12729,517.9081,339.3
49287.67,2244.79,1.07212,497.0362,327.57
49170.51,2237.15,1.06669,494.83,328.01
49773.55,2298.42,1.09748,507.2783,336.5
49886.69,2336.65,1.09944,505.6632,338.39
49894.7,2328.88,1.10232,504.6629,340.59
49900.37,2294.65,1.10353,505.026,338.15
50626.82,2347.32,1.13117,519.8884,344.1
50923.05,2365.64,1.13281,519.7557,340.97
50548.43,2321.74,1.13248,515.0,337.62
50349.93,2309.2,1.11427,506.6267,334.4
50505.83,2318.71,1.13086,513.5945,346.67
51154.49,2368.74,1.15897,526.9997,354.75
49915.03,2267.59,1.11307,505.3612,340.27
49779.68,2266.32,1.13308,506.1164,345.5
50123.38,2287.61,1.14047,513.4923,351.85
50161.59,2298.8,1.14573,523.6191,358.62
50475.92,2311.32,1.163,519.3873,363.14
50500.52,2318.91,1.17744,522.3346,369.09
50264.24,2280.93,1.18381,519.0,367.34
49860.36,2275.62,1.17165,514.986,359.23
49819.13,2276.86,1.17927,512.91,367.46
49557.73,2253.03,1.1679,509.1067,365.35
49042.63,2189.5,1.11945,494.5,362.68
49127.68,2181.39,1.11915,490.8546,359.85
49601.87,2228.38,1.13688,501.7756,370.0
49603.24,2217.35,1.13152,499.8994,367.89
49334.33,2199.0,1.11161,495.0587,366.67
50257.8,2252.54,1.13261,506.3262,371.72
49938.71,2237.44,1.1176,500.7425,373.65
50160.0,2250.78,1.128,504.4517,373.25
50626.63,2265.79,1.12465,505.1926,381.44
50723.0,2272.25,1.12822,505.8229,383.23
50979.97,2296.01,1.12974,508.4912,388.46
50909.15,2288.79,1.134,509.2729,394.92
50369.18,2240.0,1.11723,502.6396,389.42
50088.3,2216.27,1.10403,497.0674,381.53
49859.72,2217.6,1.10024,493.4796,395.61
50172.59,2239.55,1.1121,494.9448,402.65
50330.92,2244.78,1.11957,493.9322,396.79
49675.44,2188.93,1.09236,486.6836,388.81
49745.88,2194.99,1.09859,487.6086,389.29
50123.22,2231.34,1.1213,499.969,391.17
49527.67,2256.77,1.1127,496.9,382.2
49382.63,2261.74,1.1095,496.12,375.04
49584.56,2289.36,1.1166,501.55,374.84
49893.2,2322.55,1.1252,506.69,371.19
49919.99,2318.72,1.1215,507.65,375.96
50380.31,2346.45,1.1331,514.89,377.93
50303.5,2343.97,1.1431,512.63,372.75
50432.61,2354.18,1.1435,513.62,375.14
49963.87,2328.07,1.13,510.47,364.68
49660.54,2298.92,1.1168,501.7,361.01
49374.16,2270.41,1.1064,495.97,353.03
48119.62,2219.55,1.0645,488.41,343.74
47642.83,2215.52,1.0529,484.76,344.07
48742.04,2280.69,1.0845,503.02,352.26
49115.04,2322.82,1.0911,505.66,356.03
50942.93,2416.07,1.1377,519.56,361.73
51965.57,2448.5,1.1721,529.0,374.75
51998.74,2451.31,1.1764,529.7,372.17
52437.12,2455.96,1.1831,533.3,374.34
52348.55,2455.55,1.1719,528.23,371.19
52581.03,2470.82,1.1879,533.28,373.0
52907.0,2475.59,1.225,543.67,380.92
52872.11,2453.31,1.2155,539.37,380.44
52651.96,2440.77,1.2011,537.54,377.0
53510.45,2486.28,1.2177,544.32,379.45
53289.28,2479.55,1.2208,538.9,378.62
53686.08,2521.31,1.2391,542.63,381.76
53560.23,2483.84,1.2254,535.4,377.28
53744.67,2495.0,1.2297,536.38,377.18
53621.46,2489.42,1.221,534.91,376.34
53638.15,2511.68,1.2287,538.25,376.63
53359.79,2487.01,1.2221,533.8,375.75
54099.45,2512.23,1.2466,539.33,384.88
54329.74,2507.22,1.2437,542.95,387.48
54098.51,2494.31,1.2381,538.36,399.08
53238.68,2458.93,1.2144,529.06,388.65
53400.81,2497.53,1.2221,523.31,396.23
53631.58,2512.0,1.2247,528.34,398.5
54044.67,2534.5,1.2391,535.6,405.96
53700.29,2509.01,1.234,529.31,399.99
53822.65,2517.27,1.2469,531.86,403.63
53872.15,2519.98,1.2586,534.82,407.81
53524.39,2496.18,1.2445,530.56,404.91
53514.0,2509.02,1.2479,531.94,405.93
53972.74,2530.63,1.2592,539.0,405.16
54760.95,2563.35,1.2685,542.96,412.54
54608.43,2548.7,1.2581,540.92,407.93
54496.67,2537.5,1.2594,540.54,405.22
54559.43,2543.64,1.2985,556.22,405.15
54760.47,2547.0,1.3029,566.52,408.03
55217.21,2575.57,1.3293,575.86,401.27
54909.56,2557.41,1.3082,571.54,397.58
54793.33,2557.72,1.295,564.17,392.02
55019.79,2639.04,1.3085,567.85,393.55
55053.93,2666.63,1.3186,567.45,395.92
54733.99,2635.6,1.2959,559.5,394.36
54942.79,2647.02,1.2982,563.07,392.61
55025.44,2645.58,1.2998,565.87,389.97
54823.32,2626.0,1.2954,562.14,390.3
55195.89,2648.21,1.2985,563.73,392.27
55331.87,2647.68,1.3094,569.0,401.23
54995.22,2625.28,1.2989,569.97,402.25
55069.96,2668.5,1.3078,569.33,402.96
55436.56,2695.18,1.3302,576.12,405.7
55539.78,2703.12,1.3496,576.08,409.09
55253.45,2656.99,1.3289,568.15,407.7
54842.02,2630.87,1.3028,560.15,422.28
54881.37,2633.0,1.3061,562.76,423.26
54665.07,2619.85,1.2916,557.43,427.04
54196.21,2591.41,1.2581,548.63,422.94
54321.17,2615.02,1.277,555.12,425.25
54117.6,2591.45,1.2658,551.38,416.84
54277.25,2604.26,1.2583,548.34,419.72
54443.92,2636.79,1.2787,555.31,430.59
54891.45,2693.79,1.2982,560.36,437.99
55212.41,2725.08,1.2974,565.52,434.64
54816.48,2707.0,1.2951,561.0,431.1
54529.6,2709.5,1.2892,553.7,423.84
54380.02,2683.24,1.2982,555.35,424.72
54741.96,2718.53,1.3087,559.06,429.15
54885.46,2715.33,1.3128,558.69,424.05
54997.38,2726.8,1.3285,560.02,424.39
55464.66,2740.25,1.333,563.9,424.2
54438.52,2708.18,1.3164,557.15,415.8
54854.32,2758.8,1.3413,561.57,421.48
54510.19,2714.5,1.3218,557.55,415.55
54885.35,2750.0,1.3379,562.92,414.19
54755.96,2726.52,1.3234,569.65,416.53
54625.74,2724.63,1.318,566.65,420.95
54617.71,2722.33,1.3254,569.79,416.67
54305.68,2696.69,1.3203,570.0,409.6
53609.86,2681.61,1.2992,556.02,406.84
53946.13,2720.42,1.3292,563.03,413.7
54420.7,2737.11,1.3762,569.16,416.97
54496.26,2732.19,1.4054,577.37,413.9
53975.9,2719.05,1.3925,575.0,412.69
54572.19,2763.57,1.3861,586.64,418.47
54470.99,2775.21,1.3947,596.0,421.0
54352.82,2764.99,1.3919,596.26,421.58
54386.57,2788.99,1.38,609.5,419.77
53648.92,2748.41,1.355,595.87,413.49
53722.11,2766.44,1.3681,593.57,414.52
53744.9,2779.7,1.3588,589.8,414.14
53005.2,2726.95,1.2976,571.0,406.46
52774.66,2732.7,1.2957,572.84,402.46
52959.99,2736.4,1.307,582.24,401.56
52877.45,2726.34,1.2982,580.49,404.0
53002.26,2709.34,1.2966,582.41,402.98
53348.92,2741.76,1.3096,590.96,406.4
53405.58,2763.54,1.3148,593.63,402.3
53582.7,2758.92,1.3068,599.93,406.69
53420.1,2736.99,1.292,588.97,412.34
53426.6,2747.29,1.314,595.7,405.57
53546.83,2740.33,1.3079,609.99,406.89
53719.62,2745.49,1.315,605.33,406.81
54161.78,2767.8,1.3414,606.43,410.7
54311.98,2774.51,1.3603,607.5,410.72
54451.28,2789.51,1.3628,618.12,412.59
54387.31,2776.84,1.3482,616.77,412.15
54574.01,2783.39,1.3539,614.5,411.78
54365.86,2775.61,1.3466,618.16,408.82
54207.76,2761.34,1.3312,607.79,407.61
54276.28,2741.49,1.33,603.43,405.42
54707.01,2751.03,1.3468,611.69,407.65
56030.0,2736.16,1.3519,605.26,410.54
56001.38,2739.99,1.3432,602.0,411.35
57235.51,2738.65,1.3551,607.32,410.4
56765.3,2774.3,1.3548,612.33,416.56
56597.5,2760.06,1.357,615.04,413.57
56912.6,2778.54,1.3565,625.87,415.86
57068.69,2787.06,1.3592,626.41,415.72
56812.37,2764.54,1.3465,621.95,413.97
57039.55,2757.12,1.3492,620.93,415.14
57175.77,2748.45,1.3474,619.46,418.64
57755.9,2775.51,1.3546,623.39,422.29
57883.35,2772.27,1.3452,623.72,419.33
58508.5,2800.0,1.3481,620.5,422.11
58163.96,2826.81,1.3585,637.38,422.39
58235.52,2841.89,1.3669,636.65,426.8
58113.59,2846.47,1.3593,632.28,432.51
58174.47,2852.43,1.3613,632.77,429.36
57946.76,2857.03,1.3519,627.41,423.0
57793.29,2861.0,1.3484,626.33,421.69
57509.23,2832.87,1.3349,622.08,421.1
57544.63,2835.37,1.33,618.64,421.33
57425.06,2846.47,1.3365,620.8,425.67
57865.74,2859.7,1.3432,627.64,428.71
57825.65,2873.31,1.3354,625.43,424.02
57673.29,2875.16,1.3328,622.87,422.76
57481.96,2856.94,1.3266,618.04,421.21
57402.85,2868.57,1.3333,619.57,423.38
57523.14,2899.67,1.3351,624.64,424.62
57607.51,2935.59,1.3323,622.44,423.07
57649.24,2942.09,1.3373,625.45,424.18
57824.74,2928.21,1.3337,622.16,426.94
57731.39,2950.0,1.3398,621.93,427.68
57505.0,2925.65,1.3323,617.28,422.86
57695.35,2940.64,1.3496,622.01,425.37
57846.76,2947.37,1.3533,620.81,425.63
57498.45,2934.96,1.3387,617.94,422.35
57460.05,2942.42,1.3404,616.77,420.93
57691.49,2950.57,1.3463,616.85,419.78
56503.44,2904.17,1.3101,603.82,410.92
56943.55,2927.39,1.3238,612.16,415.42
56941.29,2916.55,1.3232,612.97,415.91
56917.06,2912.45,1.3288,614.14,415.7
56670.07,2894.74,1.3154,609.72,410.13
56553.34,2879.5,1.3077,606.23,410.46
56481.15,2901.09,1.3121,606.87,411.09
56864.64,2926.47,1.3198,615.18,410.77
57110.83,2937.62,1.3227,619.99,412.11
56870.1,2925.63,1.3331,620.04,410.74
56710.5,2916.18,1.329,620.13,409.92
56858.68,2920.37,1.3377,626.03,411.46
56633.88,2929.97,1.3335,622.74,411.02
56587.78,2925.54,1.3354,622.25,407.77
56817.56,2935.17,1.3424,624.75,411.07
56877.15,2968.69,1.3416,624.67,410.81
56880.0,2965.24,1.3477,627.4,412.5
57022.16,2971.26,1.3448,627.45,411.22
56687.66,2974.8,1.3371,622.45,406.42
56426.43,2949.09,1.3238,619.16,405.04
56610.08,2951.33,1.3279,622.19,405.95
57438.4,2995.91,1.3422,628.15,411.82
58077.56,3022.46,1.3474,631.3,415.6
58088.39,3032.23,1.3546,626.94,417.12
57946.1,3055.14,1.3453,625.01,416.13
57839.32,3053.05,1.3415,625.02,416.83
57959.39,3103.88,1.3442,629.91,414.24
57975.36,3090.34,1.3466,634.68,420.54
58815.47,3148.14,1.3601,636.0,424.6
58800.95,3186.47,1.3557,634.75,423.14
58451.1,3167.93,1.3543,631.94,419.42
58502.77,3150.76,1.3546,634.74,421.18
58700.48,3154.36,1.374,647.62,420.3
58584.01,3145.69,1.3664,659.12,418.89
57730.84,3109.1,1.3401,649.81,413.22
57814.92,3164.07,1.3494,658.66,415.97
57645.68,3165.86,1.3441,661.06,407.29
