BTC,ETH,UNI,ADA,BNB,CAKE,XMR
62696.75,2453.86,38.6693,1.47832,551.8144,24.2215,340.35
62611.05,2459.46,38.1531,1.47409,550.9538,24.0,339.38
62772.56,2468.78,38.1294,1.45756,550.13,24.12,341.32
63425.19,2480.42,38.222,1.47319,551.1873,24.1242,346.27
63385.1,2500.8,37.6021,1.47173,547.7409,23.7726,346.19
63420.71,2499.75,38.1043,1.48963,545.4,23.7,343.97
63310.36,2530.35,38.2883,1.47202,544.3672,23.6222,343.79
63211.91,2516.39,37.7632,1.4787,542.2299,23.5568,344.77
63415.78,2530.84,37.5756,1.50827,535.1211,23.1404,338.68
63081.64,2508.52,37.3046,1.47695,529.1022,22.8498,340.44
62855.76,2490.59,36.9875,1.45906,522.6629,22.4595,335.61
62986.15,2499.94,37.343,1.4649,531.5954,22.9354,343.38
61689.85,2423.44,36.55,1.41625,512.4011,22.2863,332.98
61849.3,2422.48,36.7142,1.4264,516.5668,22.4427,337.0
61500.35,2418.32,36.5842,1.4122,533.3067,23.0533,334.16
61463.98,2428.79,36.7556,1.41854,540.3879,23.34,333.84
61251.42,2420.79,36.9556,1.41676,524.1,22.7069,330.54
60690.55,2385.19,36.3527,1.40857,524.9758,22.5319,326.86
60292.93,2353.46,35.825,1.38432,516.0,22.1502,323.74
60890.15,2384.57,35.9228,1.40526,522.3155,22.5,323.28
60780.07,2381.4,36.0717,1.38881,511.1973,22.15,319.75
60700.0,2357.9,34.7836,1.3552,496.3843,21.5916,314.63
61401.13,2412.28,35.92,1.4072,513.1687,22.36,325.23
61702.89,2434.79,36.2892,1.40624,518.7699,22.6257,329.85
61792.34,2430.87,36.3974,1.43376,518.1,22.528,337.58
61666.54,2428.64,36.4839,1.43416,522.792,22.8666,339.25
61894.01,2435.76,36.391,1.43939,519.5781,22.7153,339.42
61804.42,2433.49,36.3768,1.43267,515.0656,22.7061,344.12
61986.94,2458.55,36.683,1.43804,519.4335,22.925,343.09
61814.06,2448.76,36.9387,1.43367,522.5432,23.1427,342.15
61610.3,2422.42,36.6039,1.40972,511.6078,22.5923,339.42
61414.25,2425.46,36.174,1.41197,508.8839,22.517,341.46
61521.76,2463.45,37.1136,1.41441,509.3374,22.5172,344.5
61951.88,2479.65,37.2874,1.4411,518.1559,22.9528,347.13
62243.82,2487.73,37.5264,1.44468,525.6598,23.2711,355.24
62421.82,2488.35,37.1403,1.43758,533.7277,23.6291,357.51
62260.21,2482.41,37.3398,1.45028,538.2914,24.0902,359.39
62224.26,2481.44,37.0628,1.43935,538.2916,24.1037,353.12
62082.1,2470.23,36.9827,1.4322,534.2744,24.0,358.97
62175.06,2464.45,36.6271,1.43688,537.0681,24.2164,362.62
62445.76,2470.05,36.664,1.44567,544.3439,24.5604,362.59
61751.68,2437.88,36.1316,1.42635,534.87,23.9577,352.62
61411.91,2420.94,36.8098,1.41739,531.0912,23.9062,357.67
60913.22,2410.26,35.9895,1.3908,516.0944,23.1644,349.26
61082.84,2413.22,35.92,1.40435,521.7999,23.6665,359.96
61080.8,2406.84,35.9544,1.40349,522.4698,23.7992,356.24
60688.72,2387.03,35.5806,1.39362,519.238,23.5674,362.89
60330.01,2347.02,34.9703,1.37398,511.5596,23.1709,351.36
60436.81,2353.08,35.2028,1.38389,516.7074,23.293,355.44
59775.64,2327.35,34.7897,1.36771,510.9813,23.0817,357.61
60441.03,2364.25,35.3627,1.38636,515.6871,23.2448,362.84
60748.58,2380.72,35.5815,1.39163,518.6,23.2649,363.93
60857.45,2391.84,35.6501,1.39663,525.0112,23.8401,370.31
60778.58,2391.88,35.7025,1.39851,527.5763,24.2206,371.6
60706.95,2378.95,35.5918,1.39328,526.9035,24.475,368.61
60054.13,2319.32,34.765,1.36947,515.0004,23.9031,363.65
59444.02,2285.6,34.2608,1.35764,510.4073,24.3986,358.65
59265.43,2286.42,34.1654,1.34809,511.73,24.5273,353.89
58841.62,2255.7,33.6215,1.33272,504.2815,23.8449,341.15
55359.16,2171.21,30.1639,1.20104,484.3132,22.1746,322.97
54994.02,2156.0,29.9285,1.17221,457.673,20.8,314.32
55628.99,2178.8,30.7294,1.21566,469.4504,21.5,328.01
55837.47,2192.62,30.8278,1.21444,467.0173,21.7767,326.66
56251.15,2213.1,31.8077,1.25087,481.8,22.5116,331.13
55045.06,2141.26,30.307,1.19959,467.5899,21.7218,319.7
55091.04,2121.39,29.9661,1.19919,454.823,20.8915,310.82
54732.53,2122.39,30.09,1.19216,455.453,20.9111,310.54
53358.44,2055.61,28.8568,1.13614,432.5538,19.5721,292.88
55031.44,2104.47,30.0111,1.19889,452.6147,20.4326,307.73
55264.89,2119.67,30.2344,1.20998,454.8705,20.7228,313.18
55234.98,2131.94,30.3622,1.22028,464.9902,21.0612,313.63
55533.74,2147.16,30.8533,1.24435,468.0979,21.38,323.41
55507.63,2164.57,31.1685,1.24639,475.1559,21.8288,321.0
55216.99,2147.44,30.9038,1.23494,464.8807,21.2187,317.16
55539.26,2171.58,31.3715,1.24167,467.7715,21.3948,317.06
55807.27,2191.86,32.0301,1.26295,475.0,21.7352,324.12
56271.63,2227.32,32.3395,1.27884,476.9136,21.8988,322.29
56395.89,2223.8,32.3879,1.27626,476.6138,21.7896,323.74
56630.33,2241.36,32.2344,1.29697,481.3932,22.1052,338.97
56252.24,2239.93,31.7217,1.27934,482.2446,22.2532,338.91
56866.3,2259.52,31.95,1.30417,490.0514,22.5214,343.59
56857.99,2248.25,31.8201,1.30276,508.305,23.2829,342.95
56983.06,2255.11,32.3972,1.30301,523.9482,23.9213,346.29
57135.47,2270.33,32.3965,1.32254,532.7897,24.4791,346.32
57055.84,2266.73,32.2318,1.30668,528.4852,24.5633,344.76
56596.76,2243.93,31.6829,1.29808,524.5497,24.5058,342.84
57324.28,2265.02,32.0954,1.30195,537.498,25.2251,346.14
57402.09,2271.39,32.2451,1.30642,534.153,24.9105,345.55
56865.06,2243.84,31.8846,1.27409,524.6157,24.3572,343.54
56761.19,2230.86,31.7817,1.25856,522.7135,24.0321,346.09
56592.84,2221.76,31.2672,1.23551,515.7894,23.6579,334.83
57167.71,2248.98,31.8938,1.27084,530.8608,24.6709,345.77
56586.7,2225.19,31.5037,1.24425,514.5649,23.6777,334.27
56683.72,2219.16,31.3778,1.25528,521.1685,24.1645,336.2
55492.39,2147.67,30.2324,1.21019,498.226,22.8668,324.06
54630.31,2096.86,29.9518,1.18203,484.1837,21.986,309.47
54892.9,2106.27,30.2112,1.18856,490.8081,22.4881,322.69
55429.33,2147.21,31.3385,1.21513,502.0385,22.5741,336.0
55688.04,2170.88,31.8208,1.22729,505.4886,22.8294,355.84
55998.26,2189.99,32.1774,1.23131,505.5444,22.749,349.5
56200.5,2207.99,32.5597,1.23734,513.2546,23.091,364.74
56306.44,2203.19,32.429,1.23036,512.4701,23.1398,353.14
56047.96,2190.81,32.0949,1.21398,509.8279,23.0128,352.82
55668.99,2162.69,31.3682,1.19551,504.3092,22.7323,357.38
54684.21,2091.57,30.2694,1.14795,481.3604,21.3597,344.32
54830.88,2100.26,30.0951,1.15774,487.7749,21.6837,337.09
55318.76,2142.77,30.119,1.19949,507.8224,22.7224,359.72
55006.9,2120.97,29.8137,1.18396,500.0127,22.055,347.13
53904.14,2079.27,28.662,1.1437,481.3759,21.3103,334.49
54447.98,2094.34,29.1409,1.16,493.996,21.7909,337.66
55271.55,2144.91,29.7477,1.18703,501.9153,22.1945,343.02
54937.0,2140.18,29.8115,1.18487,499.2491,21.9642,348.43
55976.63,2184.26,30.4998,1.21653,517.647,23.2278,355.38
56308.69,2196.72,30.6671,1.21566,528.0375,23.7341,359.66
55854.53,2181.73,30.2322,1.20131,523.3241,23.4509,368.62
56375.26,2223.5,30.9378,1.22045,537.3563,24.2814,386.8
55381.12,2176.1,30.1969,1.19454,524.7853,23.3809,379.42
55362.17,2188.45,30.1348,1.19854,534.0,23.8487,407.01
55820.77,2251.37,30.2291,1.2086,548.5002,24.6172,400.91
55929.64,2271.75,30.6326,1.20659,550.3502,25.2149,394.43
56305.67,2285.93,31.1936,1.22194,560.0811,26.2203,405.15
56610.57,2326.26,31.6114,1.26261,587.4085,27.0196,403.12
56751.6,2305.96,31.3771,1.25931,571.2288,25.8859,386.42
57064.31,2342.38,31.7164,1.26708,575.0,26.519,392.07
56422.43,2320.54,32.0579,1.26673,568.5148,26.1259,395.09
56475.34,2332.26,31.9486,1.2681,586.8264,27.5557,405.73
55718.61,2287.83,31.1974,1.24265,578.6361,27.1488,407.08
56086.88,2322.98,32.3204,1.26426,592.1176,28.1882,419.11
56161.33,2329.04,32.5131,1.27082,593.6253,28.1833,411.48
55248.64,2285.63,31.7164,1.2423,581.9678,27.0,391.41
55433.68,2307.71,32.0339,1.25295,593.1265,27.562,393.97
55443.3,2304.81,31.8934,1.25263,590.3579,27.4393,395.88
55586.47,2317.16,32.0288,1.26733,605.6876,28.3144,398.62
55334.21,2295.48,31.5005,1.26605,593.4511,27.657,393.22
55476.44,2297.9,32.3003,1.27421,590.5,27.5164,386.85
55592.27,2300.3,32.4941,1.26795,589.546,27.896,395.45
54947.4,2266.36,31.3943,1.2204,570.272,27.0546,394.64
54591.7,2266.47,30.8607,1.2158,564.0806,26.653,403.53
55465.97,2369.98,32.1091,1.24738,587.765,28.1999,407.57
55604.01,2389.45,32.1834,1.24907,583.0,28.4364,410.0
56215.76,2442.13,33.7013,1.26446,583.7744,28.5177,408.41
56195.35,2444.25,35.5602,1.26579,582.7948,28.4336,408.87
55774.23,2427.73,35.9175,1.25693,578.6946,27.6417,398.0
55547.94,2420.65,35.1321,1.25453,574.2756,27.3783,395.81
55337.18,2407.87,35.1428,1.24299,570.2327,27.5687,393.87
55512.72,2438.61,35.1429,1.2624,577.3627,27.9997,397.93
54990.69,2403.19,34.77,1.24052,563.9946,26.9731,388.63
54780.97,2376.09,34.0531,1.22697,558.1282,26.9801,389.39
54028.2,2364.54,33.7483,1.21056,547.7143,26.4193,380.92
53813.61,2358.04,33.4615,1.2035,543.5249,26.1,375.54
54096.13,2417.07,34.8003,1.202,550.5663,26.5806,381.55
53941.17,2401.18,35.1451,1.20935,551.6,26.9,376.32
53787.31,2406.91,35.9915,1.2128,553.9601,27.0002,380.08
53511.67,2390.71,35.9877,1.19212,542.6674,26.5956,381.07
54290.59,2447.61,36.683,1.21193,553.2214,27.0,385.66
54488.63,2479.98,36.98,1.22612,564.6147,27.7049,387.2
54492.5,2476.6,36.7951,1.21839,559.3632,27.2367,384.22
54173.12,2472.07,37.7681,1.22022,555.5556,26.9333,384.39
53667.13,2455.19,37.2749,1.19491,547.2796,26.4214,373.96
54310.74,2494.31,37.7333,1.21091,557.776,26.9969,378.39
53915.34,2513.06,37.1945,1.20108,549.9594,26.644,374.05
54871.02,2545.14,37.7728,1.2281,569.8825,27.7219,383.58
55021.72,2551.97,36.8794,1.2312,566.1466,27.4377,385.4
54444.64,2543.21,36.3451,1.2161,566.7566,27.4828,382.3
54775.68,2602.42,37.1667,1.23513,577.8375,27.9776,388.58
54688.17,2611.78,37.0769,1.23333,577.3713,28.0076,386.98
54935.73,2614.0,36.3268,1.25978,574.4533,28.33,388.51
53451.41,2526.96,35.176,1.22473,546.9468,26.9565,374.35
53371.43,2539.68,35.6204,1.23609,535.3559,26.7963,373.36
52916.65,2535.12,35.5806,1.21552,526.3044,26.65,375.3
51618.08,2399.64,33.9963,1.1797,504.0318,25.442,357.03
51677.25,2415.41,34.6857,1.16509,510.6255,25.4999,353.68
51626.95,2404.95,34.4811,1.15163,509.046,25.1689,354.87
51701.01,2398.16,33.9344,1.14418,505.102,25.1549,346.94
51529.2,2373.9,33.6178,1.14254,503.9506,24.8464,333.45
51081.61,2325.84,32.6972,1.10428,485.1044,23.5358,326.32
49996.32,2250.44,32.15,1.03712,481.4941,23.8128,314.8
50297.24,2282.77,32.9608,1.09491,505.9873,25.8128,323.4
49172.22,2207.05,31.6868,1.0383,482.8019,24.2651,313.94
49489.4,2228.02,32.1085,1.04723,488.2182,24.5624,322.35
49042.32,2209.71,31.7527,1.031,480.0,23.7966,323.93
47936.48,2131.7,31.3112,1.00416,466.522,22.7012,315.65
48754.61,2216.67,32.0369,1.04,489.9505,24.2045,329.81
48220.3,2198.41,31.4996,1.02636,484.7137,24.1507,324.98
49496.67,2277.43,32.2471,1.10603,508.0,25.458,335.05
50109.17,2296.54,32.7144,1.12729,517.9081,26.2657,339.3
49287.67,2244.79,31.25,1.07212,497.0362,25.0018,327.57
49170.51,2237.15,30.972,1.06669,494.83,25.0025,328.01
49773.55,2298.42,31.923,1.09748,507.2783,25.4624,336.5
49886.69,2336.65,32.1831,1.09944,505.6632,25.3114,338.39
49894.7,2328.88,31.951,1.10232,504.6629,25.1403,340.59
49900.37,2294.65,31.8583,1.10353,505.026,25.4394,338.15
50626.82,2347.32,32.6446,1.13117,519.8884,26.3541,344.1
50923.05,2365.64,33.1648,1.13281,519.7557,26.6056,340.97
50548.43,2321.74,32.3454,1.13248,515.0,26.15,337.62
50349.93,2309.2,31.7959,1.11427,506.6267,25.4999,334.4
50505.83,2318.71,31.9973,1.13086,513.5945,25.9391,346.67
51154.49,2368.74,32.98,1.15897,526.9997,27.0099,354.75
49915.03,2267.59,31.5454,1.11307,505.3612,25.8219,340.27
49779.68,2266.32,31.5532,1.13308,506.1164,25.8981,345.5
50123.38,2287.61,31.767,1.14047,513.4923,26.746,351.85
50161.59,2298.8,32.1832,1.14573,523.6191,27.6422,358.62
50475.92,2311.32,32.5211,1.163,519.3873,27.3865,363.14
50500.52,2318.91,32.4644,1.17744,522.3346,28.03,369.09
50264.24,2280.93,32.2264,1.18381,519.0,27.7954,367.34
49860.36,2275.62,31.8094,1.17165,514.986,27.5123,359.23
49819.13,2276.86,32.1804,1.17927,512.91,27.4589,367.46
49557.73,2253.03,31.8355,1.1679,509.1067,27.5338,365.35
49042.63,2189.5,30.6006,1.11945,494.5,26.0737,362.68
49127.68,2181.39,30.1932,1.11915,490.8546,26.2095,359.85
49601.87,2228.38,30.7101,1.13688,501.7756,26.93,370.0
49603.24,2217.35,30.5972,1.13152,499.8994,26.9056,367.89
49334.33,2199.0,30.3198,1.11161,495.0587,26.2,366.67
50257.8,2252.54,31.031,1.13261,506.3262,27.3105,371.72
49938.71,2237.44,30.5515,1.1176,500.7425,27.0796,373.65
50160.0,2250.78,30.7007,1.128,504.4517,27.5314,373.25
50626.63,2265.79,31.0612,1.12465,505.1926,27.7665,381.44
50723.0,2272.25,30.7493,1.12822,505.8229,27.5714,383.23
50979.97,2296.01,31.21,1.12974,508.4912,28.1632,388.46
50909.15,2288.79,31.1991,1.134,509.2729,29.0633,394.92
50369.18,2240.0,30.6177,1.11723,502.6396,28.7142,389.42
50088.3,2216.27,30.1842,1.10403,497.0674,28.3259,381.53
49859.72,2217.6,30.133,1.10024,493.4796,28.2464,395.61
50172.59,2239.55,30.6797,1.1121,494.9448,28.1666,402.65
50330.92,2244.78,30.8728,1.11957,493.9322,28.2177,396.79
49675.44,2188.93,30.2352,1.09236,486.6836,27.5799,388.81
49745.88,2194.99,30.2963,1.09859,487.6086,27.5787,389.29
50123.22,2231.34,30.836,1.1213,499.969,28.309,391.17
49527.67,2256.77,31.7,1.1127,496.9,28.254,382.2
49382.63,2261.74,32.84,1.1095,496.12,28.225,375.04
49584.56,2289.36,33.402,1.1166,501.55,29.1,374.84
49893.2,2322.55,33.491,1.1252,506.69,29.682,371.19
49919.99,2318.72,34.662,1.1215,507.65,30.63,375.96
50380.31,2346.45,34.051,1.1331,514.89,31.039,377.93
50303.5,2343.97,34.71,1.1431,512.63,30.406,372.75
50432.61,2354.18,34.576,1.1435,513.62,31.057,375.14
49963.87,2328.07,33.824,1.13,510.47,31.38,364.68
49660.54,2298.92,33.155,1.1168,501.7,30.688,361.01
49374.16,2270.41,32.868,1.1064,495.97,29.75,353.03
48119.62,2219.55,32.201,1.0645,488.41,28.816,343.74
47642.83,2215.52,31.894,1.0529,484.76,28.309,344.07
48742.04,2280.69,33.203,1.0845,503.02,29.919,352.26
49115.04,2322.82,34.261,1.0911,505.66,30.198,356.03
50942.93,2416.07,35.32,1.1377,519.56,31.944,361.73
51965.57,2448.5,35.777,1.1721,529.0,32.884,374.75
51998.74,2451.31,35.506,1.1764,529.7,33.224,372.17
52437.12,2455.96,35.499,1.1831,533.3,33.58,374.34
52348.55,2455.55,35.249,1.1719,528.23,32.987,371.19
52581.03,2470.82,36.358,1.1879,533.28,33.606,373.0
52907.0,2475.59,36.046,1.225,543.67,34.06,380.92
52872.11,2453.31,35.565,1.2155,539.37,33.627,380.44
52651.96,2440.77,35.373,1.2011,537.54,34.057,377.0
53510.45,2486.28,35.941,1.2177,544.32,34.38,379.45
53289.28,2479.55,36.15,1.2208,538.9,33.883,378.62
53686.08,2521.31,35.939,1.2391,542.63,34.09,381.76
53560.23,2483.84,35.495,1.2254,535.4,33.406,377.28
53744.67,2495.0,35.808,1.2297,536.38,33.041,377.18
53621.46,2489.42,35.648,1.221,534.91,32.604,376.34
53638.15,2511.68,35.691,1.2287,538.25,32.627,376.63
53359.79,2487.01,35.543,1.2221,533.8,33.074,375.75
54099.45,2512.23,36.155,1.2466,539.33,33.588,384.88
54329.74,2507.22,36.196,1.2437,542.95,34.013,387.48
54098.51,2494.31,36.43,1.2381,538.36,33.234,399.08
53238.68,2458.93,35.769,1.2144,529.06,32.808,388.65
53400.81,2497.53,37.492,1.2221,523.31,32.806,396.23
53631.58,2512.0,37.935,1.2247,528.34,33.215,398.5
54044.67,2534.5,38.166,1.2391,535.6,33.609,405.96
53700.29,2509.01,37.559,1.234,529.31,32.68,399.99
53822.65,2517.27,37.795,1.2469,531.86,32.674,403.63
53872.15,2519.98,38.31,1.2586,534.82,32.917,407.81
53524.39,2496.18,38.077,1.2445,530.56,32.478,404.91
53514.0,2509.02,38.291,1.2479,531.94,32.382,405.93
53972.74,2530.63,40.239,1.2592,539.0,32.924,405.16
54760.95,2563.35,40.085,1.2685,542.96,33.384,412.54
54608.43,2548.7,39.58,1.2581,540.92,33.7,407.93
54496.67,2537.5,39.387,1.2594,540.54,33.634,405.22
54559.43,2543.64,39.82,1.2985,556.22,34.874,405.15
54760.47,2547.0,40.14,1.3029,566.52,35.816,408.03
55217.21,2575.57,39.882,1.3293,575.86,36.376,401.27
54909.56,2557.41,39.337,1.3082,571.54,35.633,397.58
54793.33,2557.72,39.052,1.295,564.17,35.01,392.02
55019.79,2639.04,39.167,1.3085,567.85,35.435,393.55
55053.93,2666.63,40.015,1.3186,567.45,35.605,395.92
54733.99,2635.6,39.046,1.2959,559.5,34.72,394.36
54942.79,2647.02,39.265,1.2982,563.07,34.9,392.61
55025.44,2645.58,39.403,1.2998,565.87,35.035,389.97
54823.32,2626.0,39.318,1.2954,562.14,34.947,390.3
55195.89,2648.21,39.667,1.2985,563.73,35.265,392.27
55331.87,2647.68,39.951,1.3094,569.0,35.76,401.23
54995.22,2625.28,39.149,1.2989,569.97,35.891,402.25
55069.96,2668.5,39.683,1.3078,569.33,35.85,402.96
55436.56,2695.18,41.569,1.3302,576.12,36.51,405.7
55539.78,2703.12,41.578,1.3496,576.08,36.391,409.09
55253.45,2656.99,40.598,1.3289,568.15,35.634,407.7
54842.02,2630.87,39.531,1.3028,560.15,35.195,422.28
54881.37,2633.0,39.895,1.3061,562.76,35.352,423.26
54665.07,2619.85,39.39,1.2916,557.43,35.159,427.04
54196.21,2591.41,38.808,1.2581,548.63,34.5,422.94
54321.17,2615.02,39.348,1.277,555.12,35.313,425.25
54117.6,2591.45,39.017,1.2658,551.38,35.571,416.84
54277.25,2604.26,39.235,1.2583,548.34,35.304,419.72
54443.92,2636.79,39.736,1.2787,555.31,35.493,430.59
54891.45,2693.79,41.061,1.2982,560.36,35.964,437.99
55212.41,2725.08,41.879,1.2974,565.52,36.1,434.64
54816.48,2707.0,42.226,1.2951,561.0,36.028,431.1
54529.6,2709.5,42.077,1.2892,553.7,35.288,423.84
54380.02,2683.24,42.0,1.2982,555.35,35.564,424.72
54741.96,2718.53,42.508,1.3087,559.06,35.95,429.15
54885.46,2715.33,42.171,1.3128,558.69,35.861,424.05
54997.38,2726.8,42.591,1.3285,560.02,36.148,424.39
55464.66,2740.25,42.642,1.333,563.9,36.14,424.2
54438.52,2708.18,41.6,1.3164,557.15,35.855,415.8
54854.32,2758.8,42.347,1.3413,561.57,36.233,421.48
54510.19,2714.5,41.622,1.3218,557.55,35.731,415.55
54885.35,2750.0,42.847,1.3379,562.92,36.147,414.19
54755.96,2726.52,42.994,1.3234,569.65,37.776,416.53
54625.74,2724.63,43.28,1.318,566.65,38.851,420.95
54617.71,2722.33,43.294,1.3254,569.79,39.64,416.67
54305.68,2696.69,42.489,1.3203,570.0,39.41,409.6
53609.86,2681.61,42.0,1.2992,556.02,38.39,406.84
53946.13,2720.42,42.744,1.3292,563.03,39.447,413.7
54420.7,2737.11,42.521,1.3762,569.16,40.09,416.97
54496.26,2732.19,42.409,1.4054,577.37,41.1,413.9
53975.9,2719.05,41.993,1.3925,575.0,40.277,412.69
54572.19,2763.57,42.529,1.3861,586.64,41.302,418.47
54470.99,2775.21,42.335,1.3947,596.0,42.108,421.0
54352.82,2764.99,42.285,1.3919,596.26,42.492,421.58
54386.57,2788.99,42.513,1.38,609.5,43.532,419.77
53648.92,2748.41,41.643,1.355,595.87,41.868,413.49
53722.11,2766.44,41.648,1.3681,593.57,42.047,414.52
53744.9,2779.7,41.43,1.3588,589.8,41.639,414.14
53005.2,2726.95,39.88,1.2976,571.0,39.351,406.46
52774.66,2732.7,40.149,1.2957,572.84,39.7,402.46
52959.99,2736.4,40.586,1.307,582.24,40.544,401.56
52877.45,2726.34,40.679,1.2982,580.49,40.805,404.0
53002.26,2709.34,40.584,1.2966,582.41,40.721,402.98
53348.92,2741.76,41.165,1.3096,590.96,41.399,406.4
53405.58,2763.54,41.323,1.3148,593.63,41.302,402.3
53582.7,2758.92,41.048,1.3068,599.93,42.68,406.69
53420.1,2736.99,40.545,1.292,588.97,41.536,412.34
53426.6,2747.29,40.31,1.314,595.7,42.1,405.57
53546.83,2740.33,40.212,1.3079,609.99,43.775,406.89
53719.62,2745.49,40.263,1.315,605.33,42.81,406.81
54161.78,2767.8,40.479,1.3414,606.43,42.405,410.7
54311.98,2774.51,41.219,1.3603,607.5,42.5,410.72
54451.28,2789.51,41.327,1.3628,618.12,43.483,412.59
54387.31,2776.84,40.659,1.3482,616.77,43.505,412.15
54574.01,2783.39,41.163,1.3539,614.5,43.246,411.78
54365.86,2775.61,40.882,1.3466,618.16,43.935,408.82
54207.76,2761.34,40.568,1.3312,607.79,42.736,407.61
54276.28,2741.49,40.047,1.33,603.43,42.152,405.42
54707.01,2751.03,40.072,1.3468,611.69,41.38,407.65
56030.0,2736.16,40.295,1.3519,605.26,40.926,410.54
56001.38,2739.99,40.038,1.3432,602.0,40.072,411.35
57235.51,2738.65,39.726,1.3551,607.32,41.046,410.4
56765.3,2774.3,40.204,1.3548,612.33,41.409,416.56
56597.5,2760.06,40.384,1.357,615.04,41.529,413.57
56912.6,2778.54,40.63,1.3565,625.87,42.269,415.86
57068.69,2787.06,40.665,1.3592,626.41,42.404,415.72
56812.37,2764.54,40.501,1.3465,621.95,41.915,413.97
57039.55,2757.12,40.159,1.3492,620.93,40.965,415.14
57175.77,2748.45,40.403,1.3474,619.46,40.708,418.64
57755.9,2775.51,40.704,1.3546,623.39,40.853,422.29
57883.35,2772.27,40.47,1.3452,623.72,40.835,419.33
58508.5,2800.0,40.281,1.3481,620.5,40.556,422.11
58163.96,2826.81,40.691,1.3585,637.38,41.666,422.39
58235.52,2841.89,41.099,1.3669,636.65,41.657,426.8
58113.59,2846.47,40.944,1.3593,632.28,41.021,432.51
58174.47,2852.43,40.742,1.3613,632.77,40.754,429.36
57946.76,2857.03,40.515,1.3519,627.41,40.622,423.0
57793.29,2861.0,40.521,1.3484,626.33,40.5,421.69
57509.23,2832.87,39.633,1.3349,622.08,40.212,421.1
57544.63,2835.37,39.724,1.33,618.64,40.136,421.33
57425.06,2846.47,39.818,1.3365,620.8,40.545,425.67
57865.74,2859.7,39.906,1.3432,627.64,40.792,428.71
57825.65,2873.31,40.199,1.3354,625.43,40.551,424.02
57673.29,2875.16,39.87,1.3328,622.87,40.074,422.76
57481.96,2856.94,39.54,1.3266,618.04,39.52,421.21
57402.85,2868.57,39.576,1.3333,619.57,39.29,423.38
57523.14,2899.67,39.817,1.3351,624.64,40.16,424.62
57607.51,2935.59,40.125,1.3323,622.44,39.978,423.07
57649.24,2942.09,40.241,1.3373,625.45,40.069,424.18
57824.74,2928.21,40.049,1.3337,622.16,39.728,426.94
57731.39,2950.0,40.326,1.3398,621.93,38.6,427.68
57505.0,2925.65,39.561,1.3323,617.28,38.211,422.86
57695.35,2940.64,39.989,1.3496,622.01,38.603,425.37
57846.76,2947.37,40.383,1.3533,620.81,38.543,425.63
57498.45,2934.96,39.788,1.3387,617.94,38.447,422.35
57460.05,2942.42,40.09,1.3404,616.77,37.752,420.93
57691.49,2950.57,40.153,1.3463,616.85,37.54,419.78
56503.44,2904.17,39.436,1.3101,603.82,37.115,410.92
56943.55,2927.39,40.175,1.3238,612.16,38.231,415.42
56941.29,2916.55,39.897,1.3232,612.97,38.376,415.91
56917.06,2912.45,39.772,1.3288,614.14,38.502,415.7
56670.07,2894.74,39.744,1.3154,609.72,38.252,410.13
56553.34,2879.5,39.521,1.3077,606.23,37.824,410.46
56481.15,2901.09,39.738,1.3121,606.87,37.989,411.09
56864.64,2926.47,40.574,1.3198,615.18,39.1,410.77
57110.83,2937.62,40.899,1.3227,619.99,39.747,412.11
56870.1,2925.63,42.897,1.3331,620.04,40.238,410.74
56710.5,2916.18,42.102,1.329,620.13,41.224,409.92
56858.68,2920.37,42.083,1.3377,626.03,42.375,411.46
56633.88,2929.97,43.039,1.3335,622.74,40.959,411.02
56587.78,2925.54,42.227,1.3354,622.25,40.47,407.77
56817.56,2935.17,42.413,1.3424,624.75,40.789,411.07
56877.15,2968.69,42.7,1.3416,624.67,41.067,410.81
56880.0,2965.24,43.003,1.3477,627.4,41.23,412.5
57022.16,2971.26,43.06,1.3448,627.45,41.614,411.22
